city,location_id,location_name,sensor_id,pollutant,value,unit,latitude,longitude,timestamp_utc,country,source
,103,"Income Tax Office, Delhi - CPCB",13863,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",43.7,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13862,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",345.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13862,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",143.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13862,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",133.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13862,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",126.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13862,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",128.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13861,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",219.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13861,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",96.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13861,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",86.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13861,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",77.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,103,"Income Tax Office, Delhi - CPCB",13861,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",75.0,,28.623499999999996,77.2494,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235605,"{'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': None}",1.17,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235605,"{'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': None}",1.15,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235605,"{'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': None}",1.12,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235605,"{'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': None}",1.05,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235605,"{'id': 102, 'name': 'co', 'units': 'ppb', 'displayName': None}",1.15,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",385,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",2800.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",385,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",1000.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",385,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",1100.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",385,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",600.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",385,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",500.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235607,"{'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': None}",60.6,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235607,"{'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': None}",56.5,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235607,"{'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': None}",53.5,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235607,"{'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': None}",50.3,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235607,"{'id': 15, 'name': 'no2', 'units': 'ppb', 'displayName': None}",60.8,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",382,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",166.2,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",382,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",80.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",382,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",71.9,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",382,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",66.1,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",382,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",63.8,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235608,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",4.5,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235608,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",4.6,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235608,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",5.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235608,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",5.1,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235608,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",4.4,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",380,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",13.9,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",380,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",24.9,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",380,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",32.2,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",380,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",50.8,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",380,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",55.5,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235609,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",272.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235609,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",260.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235609,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",260.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235609,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",260.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235609,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",260.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",381,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",437.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",381,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",357.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",381,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",328.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",381,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",354.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",381,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",318.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",384,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",132.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",384,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",322.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",384,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",188.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",384,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",188.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",384,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",170.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235610,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",105.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235610,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",95.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235610,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",95.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235610,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",95.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235610,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",95.0,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235612,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.3,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235612,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.4,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235612,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",4.7,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235612,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.2,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",12235612,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",7.5,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",383,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",29.6,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",383,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",37.1,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",383,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",77.4,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",383,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",36.4,,28.646835,77.316032,,IN,OpenAQ v3
,235,"Anand Vihar, New Delhi - DPCC",383,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",31.9,,28.646835,77.316032,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",386,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",2800.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",386,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",3600.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",386,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",4000.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",386,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",4200.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",386,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",4600.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",389,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",113.2,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",389,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",121.2,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",389,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",126.3,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",389,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",122.6,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",389,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",114.8,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",390,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",10.1,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",390,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",9.6,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",390,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",10.5,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",390,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",9.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",390,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",10.3,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",391,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",285.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",391,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",285.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",391,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",392.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",391,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",392.0,,28.6341,77.2005,,IN,OpenAQ v3
,236,"Mandir Marg, Delhi - DPCC",391,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",392.0,,28.6341,77.2005,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",1545,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",20.0,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",1545,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",16.0,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",1545,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",16.0,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",1545,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",16.0,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",1545,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",16.0,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",12235664,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.8,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",12235664,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.5,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",12235664,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.5,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",12235664,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.5,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",12235664,"{'id': 101, 'name': 'so2', 'units': 'ppb', 'displayName': None}",5.5,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",14322,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.43,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",14322,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",10.36,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",14322,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",9.13,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",14322,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",10.47,,27.19865833,78.00598056,,IN,OpenAQ v3
,860,"Sanjay Palace, Agra - UPPCB",14322,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.51,,27.19865833,78.00598056,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1668,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",480.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1668,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",540.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1668,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",510.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1668,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",560.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1668,"{'id': 4, 'name': 'co', 'units': 'µg/m³', 'displayName': None}",490.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1670,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",20.31,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1670,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",15.04,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1670,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",9.48,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1670,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",15.47,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1670,"{'id': 5, 'name': 'no2', 'units': 'µg/m³', 'displayName': None}",14.52,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1667,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",22.72,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1667,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",17.54,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1667,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",10.21,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1667,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",32.75,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1667,"{'id': 3, 'name': 'o3', 'units': 'µg/m³', 'displayName': None}",28.62,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1669,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",5.8,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1669,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",20.27,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1669,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",20.3,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1669,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",20.3,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,1669,"{'id': 1, 'name': 'pm10', 'units': 'µg/m³', 'displayName': None}",11.75,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13556,"{'id': 2, 'name': 'pm25', 'units': 'µg/m³', 'displayName': None}",0.0,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13559,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.88,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13559,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.7,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13559,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",5.62,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13559,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.78,,22.572646,88.36389499999996,,IN,OpenAQ v3
,910,Victoria Memorial - WBSPCB,13559,"{'id': 6, 'name': 'so2', 'units': 'µg/m³', 'displayName': None}",6.49,,22.572646,88.36389499999996,,IN,OpenAQ v3
